Date,BTC,CAD,TWD,EUR,CNY,HKD,SP500,GBP
2013-08-22,6.1206,6.1206,6.1206,6.1206,6.1206,7.7554,3096.6,1.558
2013-08-23,6.12,6.12,6.12,6.12,6.12,7.7551,3096.6,1.5578
2013-08-24,6.1202,6.1202,6.1202,6.1202,6.1202,7.7554,3096.6,1.5568
2013-08-25,6.1202,6.1202,6.1202,6.1202,6.1202,7.7554,3096.6,1.5568
2013-08-26,6.1202,6.1202,6.1202,6.1202,6.1202,7.7554,3096.6,1.5568
2013-08-27,6.1212,6.1212,6.1212,6.1212,6.1212,7.7562,3096.6,1.5528
2013-08-28,6.1202,6.1202,6.1202,6.1202,6.1202,7.7551,3096.6,1.552
2013-08-29,6.1203,6.1203,6.1203,6.1203,6.1203,7.755,3096.6,1.5488
2013-08-30,6.1193,6.1193,6.1193,6.1193,6.1193,7.7544,3096.6,1.5468
2013-08-31,6.1193,6.1193,6.1193,6.1193,6.1193,7.7544,3096.6,1.5468
2013-09-01,6.1193,6.1193,6.1193,6.1193,6.1193,7.7544,3096.6,1.5468
2013-09-02,6.1193,6.1193,6.1193,6.1193,6.1193,7.7544,3096.6,1.5468
2013-09-03,6.1204,6.1204,6.1204,6.1204,6.1204,7.7547,3096.6,1.5544
2013-09-04,6.1199,6.1199,6.1199,6.1199,6.1199,7.7554,3096.6,1.5643
2013-09-05,6.1194,6.1194,6.1194,6.1194,6.1194,7.7557,3096.6,1.5593
2013-09-06,6.1202,6.1202,6.1202,6.1202,6.1202,7.7554,3096.6,1.5633
2013-09-07,6.1209,6.1209,6.1209,6.1209,6.1209,7.755,3096.6,1.5724
2013-09-08,6.1209,6.1209,6.1209,6.1209,6.1209,7.755,3096.6,1.5724
2013-09-09,6.1209,6.1209,6.1209,6.1209,6.1209,7.755,3096.6,1.5724
2013-09-10,6.1195,6.1195,6.1195,6.1195,6.1195,7.7547,3096.6,1.5731
2013-09-11,6.1183,6.1183,6.1183,6.1183,6.1183,7.7545,3096.6,1.5807
2013-09-12,6.1178,6.1178,6.1178,6.1178,6.1178,7.754,3096.6,1.5819
2013-09-13,6.1186,6.1186,6.1186,6.1186,6.1186,7.7544,3096.6,1.5861
2013-09-14,6.1198,6.1198,6.1198,6.1198,6.1198,7.7536,3096.6,1.5927
2013-09-15,6.1198,6.1198,6.1198,6.1198,6.1198,7.7536,3096.6,1.5927
2013-09-16,6.1198,6.1198,6.1198,6.1198,6.1198,7.7536,3096.6,1.5927
2013-09-17,6.1213,6.1213,6.1213,6.1213,6.1213,7.7538,3096.6,1.5901
2013-09-18,6.121,6.121,6.121,6.121,6.121,7.7539,3096.6,1.5965
2013-09-19,6.121,6.121,6.121,6.121,6.121,7.7535,3096.6,1.6043
2013-09-20,6.121,6.121,6.121,6.121,6.121,7.7533,3096.6,1.6021
2013-09-21,6.1201,6.1201,6.1201,6.1201,6.1201,7.7533,3096.6,1.6066
2013-09-22,6.1201,6.1201,6.1201,6.1201,6.1201,7.7533,3096.6,1.6066
2013-09-23,6.1201,6.1201,6.1201,6.1201,6.1201,7.7533,3096.6,1.6066
2013-09-24,6.1208,6.1208,6.1208,6.1208,6.1208,7.7536,3096.6,1.6006
2013-09-25,6.119,6.119,6.119,6.119,6.119,7.7537,3096.6,1.608
2013-09-26,6.1194,6.1194,6.1194,6.1194,6.1194,7.7542,3096.6,1.6012
2013-09-27,6.1179,6.1179,6.1179,6.1179,6.1179,7.7539,3096.6,1.6135
2013-09-28,6.12,6.12,6.12,6.12,6.12,7.7551,3096.6,1.6179
2013-09-29,6.12,6.12,6.12,6.12,6.12,7.7551,3096.6,1.6179
2013-09-30,6.12,6.12,6.12,6.12,6.12,7.7551,3096.6,1.6179
2013-10-01,6.12,6.12,6.12,6.12,6.12,7.7535,3096.6,1.6208
2013-10-02,6.12,6.12,6.12,6.12,6.12,7.7545,3096.6,1.6224
2013-10-03,6.12,6.12,6.12,6.12,6.12,7.7542,3096.6,1.6169
2013-10-04,6.12,6.12,6.12,6.12,6.12,7.7541,3096.6,1.6069
2013-10-05,6.12,6.12,6.12,6.12,6.12,7.7542,3096.6,1.6082
2013-10-06,6.12,6.12,6.12,6.12,6.12,7.7542,3096.6,1.6082
2013-10-07,6.12,6.12,6.12,6.12,6.12,7.7542,3096.6,1.6082
2013-10-08,6.1206,6.1206,6.1206,6.1206,6.1206,7.7542,3096.6,1.6089
2013-10-09,6.1209,6.1209,6.1209,6.1209,6.1209,7.7544,3096.6,1.5943
2013-10-10,6.1156,6.1156,6.1156,6.1156,6.1156,7.7543,3096.6,1.5975
2013-10-11,6.1204,6.1204,6.1204,6.1204,6.1204,7.7541,3096.6,1.5945
2013-10-12,6.1204,6.1204,6.1204,6.1204,6.1204,7.7541,3096.6,1.5945
2013-10-13,6.1204,6.1204,6.1204,6.1204,6.1204,7.7541,3096.6,1.5945
2013-10-14,6.1204,6.1204,6.1204,6.1204,6.1204,7.7541,3096.6,1.5945
2013-10-15,6.1026,6.1026,6.1026,6.1026,6.1026,7.7538,3096.6,1.5974
2013-10-16,6.0996,6.0996,6.0996,6.0996,6.0996,7.7543,3096.6,1.5904
2013-10-17,6.098,6.098,6.098,6.098,6.098,7.754,3096.6,1.6166
2013-10-18,6.0966,6.0966,6.0966,6.0966,6.0966,7.7532,3096.6,1.6184
2013-10-19,6.0924,6.0924,6.0924,6.0924,6.0924,7.7525,3096.6,1.6149
2013-10-20,6.0924,6.0924,6.0924,6.0924,6.0924,7.7525,3096.6,1.6149
2013-10-21,6.0924,6.0924,6.0924,6.0924,6.0924,7.7525,3096.6,1.6149
2013-10-22,6.0925,6.0925,6.0925,6.0925,6.0925,7.7524,3096.6,1.6221
2013-10-23,6.0833,6.0833,6.0833,6.0833,6.0833,7.7525,3096.6,1.6171
2013-10-24,6.0815,6.0815,6.0815,6.0815,6.0815,7.7531,3096.6,1.6186
2013-10-25,6.0838,6.0838,6.0838,6.0838,6.0838,7.7528,3096.6,1.6158
2013-10-26,6.0853,6.0853,6.0853,6.0853,6.0853,7.7533,3096.6,1.6131
2013-10-27,6.0853,6.0853,6.0853,6.0853,6.0853,7.7533,3096.6,1.6131
2013-10-28,6.0853,6.0853,6.0853,6.0853,6.0853,7.7533,3096.6,1.6131
2013-10-29,6.0897,6.0897,6.0897,6.0897,6.0897,7.7535,3096.6,1.6059
2013-10-30,6.0936,6.0936,6.0936,6.0936,6.0936,7.7535,3096.6,1.6078
2013-10-31,6.0943,6.0943,6.0943,6.0943,6.0943,7.753,3096.6,1.6068
2013-11-01,6.0993,6.0993,6.0993,6.0993,6.0993,7.7524,3096.6,1.5922
2013-11-02,6.098,6.098,6.098,6.098,6.098,7.7518,3096.6,1.595
2013-11-03,6.098,6.098,6.098,6.098,6.098,7.7518,3096.6,1.595
2013-11-04,6.098,6.098,6.098,6.098,6.098,7.7518,3096.6,1.595
2013-11-05,6.0966,6.0966,6.0966,6.0966,6.0966,7.7516,3096.6,1.6044
2013-11-06,6.0925,6.0925,6.0925,6.0925,6.0925,7.7512,3096.6,1.608
2013-11-07,6.0906,6.0906,6.0906,6.0906,6.0906,7.7516,3096.6,1.6069
2013-11-08,6.0903,6.0903,6.0903,6.0903,6.0903,7.7515,3096.6,1.5995
2013-11-09,6.0903,6.0903,6.0903,6.0903,6.0903,7.7515,3096.6,1.5995
2013-11-10,6.0903,6.0903,6.0903,6.0903,6.0903,7.7515,3096.6,1.5995
2013-11-11,6.0903,6.0903,6.0903,6.0903,6.0903,7.7515,3096.6,1.5995
2013-11-12,6.0917,6.0917,6.0917,6.0917,6.0917,7.7527,3096.6,1.5916
2013-11-13,6.0926,6.0926,6.0926,6.0926,6.0926,7.7528,3096.6,1.6033
2013-11-14,6.092,6.092,6.092,6.092,6.092,7.7535,3096.6,1.6077
2013-11-15,6.092,6.092,6.092,6.092,6.092,7.7535,3096.6,1.6107
2013-11-16,6.0918,6.0918,6.0918,6.0918,6.0918,7.7521,3096.6,1.611
2013-11-17,6.0918,6.0918,6.0918,6.0918,6.0918,7.7521,3096.6,1.611
2013-11-18,6.0918,6.0918,6.0918,6.0918,6.0918,7.7521,3096.6,1.611
2013-11-19,6.0924,6.0924,6.0924,6.0924,6.0924,7.7514,3096.6,1.611
2013-11-20,6.0925,6.0925,6.0925,6.0925,6.0925,7.7515,3096.6,1.615
2013-11-21,6.0914,6.0914,6.0914,6.0914,6.0914,7.7525,3096.6,1.6155
2013-11-22,6.0935,6.0935,6.0935,6.0935,6.0935,7.7531,3096.6,1.6211
2013-11-23,6.0916,6.0916,6.0916,6.0916,6.0916,7.7525,3096.6,1.6146
2013-11-24,6.0916,6.0916,6.0916,6.0916,6.0916,7.7525,3096.6,1.6146
2013-11-25,6.0916,6.0916,6.0916,6.0916,6.0916,7.7525,3096.6,1.6146
2013-11-26,6.0925,6.0925,6.0925,6.0925,6.0925,7.7521,3096.6,1.6187
2013-11-27,6.0922,6.0922,6.0922,6.0922,6.0922,7.7528,3096.6,1.6267
2013-11-28,6.0922,6.0922,6.0922,6.0922,6.0922,7.7528,3096.6,1.6267
2013-11-29,6.0922,6.0922,6.0922,6.0922,6.0922,7.7526,3096.6,1.6373
2013-11-30,6.0927,6.0927,6.0927,6.0927,6.0927,7.7517,3096.6,1.6365
2013-12-01,6.0927,6.0927,6.0927,6.0927,6.0927,7.7517,3096.6,1.6365
2013-12-02,6.0927,6.0927,6.0927,6.0927,6.0927,7.7517,3096.6,1.6365
2013-12-03,6.0914,6.0914,6.0914,6.0914,6.0914,7.7522,3096.6,1.6416
2013-12-04,6.0913,6.0913,6.0913,6.0913,6.0913,7.7528,3096.6,1.6352
2013-12-05,6.0903,6.0903,6.0903,6.0903,6.0903,7.7538,3096.6,1.6328
2013-12-06,6.0815,6.0815,6.0815,6.0815,6.0815,7.7542,3096.6,1.6327
2013-12-07,6.0643,6.0643,6.0643,6.0643,6.0643,7.7532,3096.6,1.6403
2013-12-08,6.0643,6.0643,6.0643,6.0643,6.0643,7.7532,3096.6,1.6403
2013-12-09,6.0643,6.0643,6.0643,6.0643,6.0643,7.7532,3096.6,1.6403
2013-12-10,6.0705,6.0705,6.0705,6.0705,6.0705,7.7532,3096.6,1.6424
2013-12-11,6.0712,6.0712,6.0712,6.0712,6.0712,7.7543,3096.6,1.6389
2013-12-12,6.071,6.071,6.071,6.071,6.071,7.7533,3096.6,1.6326
2013-12-13,6.071,6.071,6.071,6.071,6.071,7.7534,3096.6,1.6294
2013-12-14,6.0713,6.0713,6.0713,6.0713,6.0713,7.7533,3096.6,1.6311
2013-12-15,6.0713,6.0713,6.0713,6.0713,6.0713,7.7533,3096.6,1.6311
2013-12-16,6.0713,6.0713,6.0713,6.0713,6.0713,7.7533,3096.6,1.6311
2013-12-17,6.0707,6.0707,6.0707,6.0707,6.0707,7.7525,3096.6,1.6254
2013-12-18,6.0713,6.0713,6.0713,6.0713,6.0713,7.7522,3096.6,1.6388
2013-12-19,6.0711,6.0711,6.0711,6.0711,6.0711,7.7534,3096.6,1.6382
2013-12-20,6.0711,6.0711,6.0711,6.0711,6.0711,7.7539,3096.6,1.6355
2013-12-21,6.0697,6.0697,6.0697,6.0697,6.0697,7.7535,3096.6,1.6356
2013-12-22,6.0697,6.0697,6.0697,6.0697,6.0697,7.7535,3096.6,1.6356
2013-12-23,6.0697,6.0697,6.0697,6.0697,6.0697,7.7535,3096.6,1.6356
2013-12-24,6.0712,6.0712,6.0712,6.0712,6.0712,7.7545,3096.6,1.6371
2013-12-25,6.0712,6.0712,6.0712,6.0712,6.0712,7.7545,3096.6,1.6371
2013-12-26,6.0744,6.0744,6.0744,6.0744,6.0744,7.755,3096.6,1.6425
2013-12-27,6.0684,6.0684,6.0684,6.0684,6.0684,7.7548,3096.6,1.6491
2013-12-28,6.0617,6.0617,6.0617,6.0617,6.0617,7.7542,3096.6,1.6522
2013-12-29,6.0617,6.0617,6.0617,6.0617,6.0617,7.7542,3096.6,1.6522
2013-12-30,6.0617,6.0617,6.0617,6.0617,6.0617,7.7542,3096.6,1.6522
2013-12-31,6.0537,6.0537,6.0537,6.0537,6.0537,7.7539,3096.6,1.6574
2014-01-01,6.0537,6.0537,6.0537,6.0537,6.0537,7.7539,3096.6,1.6574
2014-01-02,6.0504,6.0504,6.0504,6.0504,6.0504,7.7534,3096.6,1.6441
2014-01-03,6.0505,6.0505,6.0505,6.0505,6.0505,7.7537,3096.6,1.6424
2014-01-04,6.0524,6.0524,6.0524,6.0524,6.0524,7.7542,3096.6,1.6412
2014-01-05,6.0524,6.0524,6.0524,6.0524,6.0524,7.7542,3096.6,1.6412
2014-01-06,6.0524,6.0524,6.0524,6.0524,6.0524,7.7542,3096.6,1.6412
2014-01-07,6.0507,6.0507,6.0507,6.0507,6.0507,7.7542,3096.6,1.6421
2014-01-08,6.051,6.051,6.051,6.051,6.051,7.7543,3096.6,1.6461
2014-01-09,6.054,6.054,6.054,6.054,6.054,7.7541,3096.6,1.6459
2014-01-10,6.0519,6.0519,6.0519,6.0519,6.0519,7.7542,3096.6,1.647
2014-01-11,6.0432,6.0432,6.0432,6.0432,6.0432,7.7543,3096.6,1.6379
2014-01-12,6.0432,6.0432,6.0432,6.0432,6.0432,7.7543,3096.6,1.6379
2014-01-13,6.0432,6.0432,6.0432,6.0432,6.0432,7.7543,3096.6,1.6379
2014-01-14,6.0402,6.0402,6.0402,6.0402,6.0402,7.7536,3096.6,1.645
2014-01-15,6.0459,6.0459,6.0459,6.0459,6.0459,7.7543,3096.6,1.6375
2014-01-16,6.0555,6.0555,6.0555,6.0555,6.0555,7.7546,3096.6,1.6335
2014-01-17,6.05,6.05,6.05,6.05,6.05,7.7561,3096.6,1.6429
2014-01-18,6.05,6.05,6.05,6.05,6.05,7.7561,3096.6,1.6429
2014-01-19,6.05,6.05,6.05,6.05,6.05,7.7561,3096.6,1.6429
2014-01-20,6.05,6.05,6.05,6.05,6.05,7.7561,3096.6,1.6429
2014-01-21,6.0503,6.0503,6.0503,6.0503,6.0503,7.7568,3096.6,1.6469
2014-01-22,6.0508,6.0508,6.0508,6.0508,6.0508,7.7581,3096.6,1.6571
2014-01-23,6.0515,6.0515,6.0515,6.0515,6.0515,7.7584,3096.6,1.6612
2014-01-24,6.0486,6.0486,6.0486,6.0486,6.0486,7.764,3096.6,1.6491
2014-01-25,6.0478,6.0478,6.0478,6.0478,6.0478,7.7659,3096.6,1.6588
2014-01-26,6.0478,6.0478,6.0478,6.0478,6.0478,7.7659,3096.6,1.6588
2014-01-27,6.0478,6.0478,6.0478,6.0478,6.0478,7.7659,3096.6,1.6588
2014-01-28,6.0506,6.0506,6.0506,6.0506,6.0506,7.7643,3096.6,1.6581
2014-01-29,6.0554,6.0554,6.0554,6.0554,6.0554,7.7642,3096.6,1.6561
2014-01-30,6.06,6.06,6.06,6.06,6.06,7.7663,3096.6,1.6487
2014-01-31,6.059,6.059,6.059,6.059,6.059,7.7642,3096.6,1.645
2014-02-01,6.06,6.06,6.06,6.06,6.06,7.7645,3096.6,1.6307
2014-02-02,6.06,6.06,6.06,6.06,6.06,7.7645,3096.6,1.6307
2014-02-03,6.06,6.06,6.06,6.06,6.06,7.7645,3096.6,1.6307
2014-02-04,6.06,6.06,6.06,6.06,6.06,7.7645,3096.6,1.63
2014-02-05,6.06,6.06,6.06,6.06,6.06,7.7621,3096.6,1.6308
2014-02-06,6.06,6.06,6.06,6.06,6.06,7.7589,3096.6,1.6345
2014-02-07,6.0629,6.0629,6.0629,6.0629,6.0629,7.7586,3096.6,1.6395
2014-02-08,6.0591,6.0591,6.0591,6.0591,6.0591,7.7569,3096.6,1.6419
2014-02-09,6.0591,6.0591,6.0591,6.0591,6.0591,7.7569,3096.6,1.6419
2014-02-10,6.0591,6.0591,6.0591,6.0591,6.0591,7.7569,3096.6,1.6419
2014-02-11,6.0601,6.0601,6.0601,6.0601,6.0601,7.756,3096.6,1.6468
2014-02-12,6.0614,6.0614,6.0614,6.0614,6.0614,7.7563,3096.6,1.6578
2014-02-13,6.0631,6.0631,6.0631,6.0631,6.0631,7.7554,3096.6,1.6643
2014-02-14,6.0666,6.0666,6.0666,6.0666,6.0666,7.7547,3096.6,1.6736
2014-02-15,6.0666,6.0666,6.0666,6.0666,6.0666,7.7547,3096.6,1.6736
2014-02-16,6.0666,6.0666,6.0666,6.0666,6.0666,7.7547,3096.6,1.6736
2014-02-17,6.0666,6.0666,6.0666,6.0666,6.0666,7.7547,3096.6,1.6736
2014-02-18,6.0671,6.0671,6.0671,6.0671,6.0671,7.755,3096.6,1.6696
2014-02-19,6.0762,6.0762,6.0762,6.0762,6.0762,7.7551,3096.6,1.6718
2014-02-20,6.0832,6.0832,6.0832,6.0832,6.0832,7.7555,3096.6,1.664
2014-02-21,6.0912,6.0912,6.0912,6.0912,6.0912,7.7558,3096.6,1.663
2014-02-22,6.0982,6.0982,6.0982,6.0982,6.0982,7.7591,3096.6,1.6641
2014-02-23,6.0982,6.0982,6.0982,6.0982,6.0982,7.7591,3096.6,1.6641
2014-02-24,6.0982,6.0982,6.0982,6.0982,6.0982,7.7591,3096.6,1.6641
2014-02-25,6.1243,6.1243,6.1243,6.1243,6.1243,7.7614,3096.6,1.6696
2014-02-26,6.1243,6.1243,6.1243,6.1243,6.1243,7.7601,3096.6,1.6648
2014-02-27,6.1279,6.1279,6.1279,6.1279,6.1279,7.7609,3096.6,1.6693
2014-02-28,6.1448,6.1448,6.1448,6.1448,6.1448,7.7608,3096.6,1.675
2014-03-01,6.146,6.146,6.146,6.146,6.146,7.76,3096.6,1.6712
2014-03-02,6.146,6.146,6.146,6.146,6.146,7.76,3096.6,1.6712
2014-03-03,6.146,6.146,6.146,6.146,6.146,7.76,3096.6,1.6712
2014-03-04,6.143,6.143,6.143,6.143,6.143,7.76,3096.6,1.6665
2014-03-05,6.128,6.128,6.128,6.128,6.128,7.7606,3096.6,1.6729
2014-03-06,6.1183,6.1183,6.1183,6.1183,6.1183,7.7608,3096.6,1.6743
2014-03-07,6.1258,6.1258,6.1258,6.1258,6.1258,7.7605,3096.6,1.6725
2014-03-08,6.1383,6.1383,6.1383,6.1383,6.1383,7.7613,3096.6,1.6633
2014-03-09,6.1383,6.1383,6.1383,6.1383,6.1383,7.7613,3096.6,1.6633
2014-03-10,6.1383,6.1383,6.1383,6.1383,6.1383,7.7613,3096.6,1.6633
2014-03-11,6.1397,6.1397,6.1397,6.1397,6.1397,7.7618,3096.6,1.6628
2014-03-12,6.1448,6.1448,6.1448,6.1448,6.1448,7.7657,3096.6,1.6605
2014-03-13,6.1359,6.1359,6.1359,6.1359,6.1359,7.7644,3096.6,1.6677
2014-03-14,6.15,6.15,6.15,6.15,6.15,7.7661,3096.6,1.663
2014-03-15,6.1779,6.1779,6.1779,6.1779,6.1779,7.7657,3096.6,1.6645
2014-03-16,6.1779,6.1779,6.1779,6.1779,6.1779,7.7657,3096.6,1.6645
2014-03-17,6.1779,6.1779,6.1779,6.1779,6.1779,7.7657,3096.6,1.6645
2014-03-18,6.1918,6.1918,6.1918,6.1918,6.1918,7.7669,3096.6,1.6574
2014-03-19,6.1934,6.1934,6.1934,6.1934,6.1934,7.7651,3096.6,1.6629
2014-03-20,6.2273,6.2273,6.2273,6.2273,6.2273,7.7644,3096.6,1.6511
2014-03-21,6.2248,6.2248,6.2248,6.2248,6.2248,7.7589,3096.6,1.6498
2014-03-22,6.1956,6.1956,6.1956,6.1956,6.1956,7.7575,3096.6,1.6491
2014-03-23,6.1956,6.1956,6.1956,6.1956,6.1956,7.7575,3096.6,1.6491
2014-03-24,6.1956,6.1956,6.1956,6.1956,6.1956,7.7575,3096.6,1.6491
2014-03-25,6.201,6.201,6.201,6.201,6.201,7.7563,3096.6,1.6507
2014-03-26,6.2084,6.2084,6.2084,6.2084,6.2084,7.7583,3096.6,1.6566
2014-03-27,6.2123,6.2123,6.2123,6.2123,6.2123,7.7578,3096.6,1.6627
2014-03-28,6.2117,6.2117,6.2117,6.2117,6.2117,7.7573,3096.6,1.6637
2014-03-29,6.2164,6.2164,6.2164,6.2164,6.2164,7.7567,3096.6,1.6675
2014-03-30,6.2164,6.2164,6.2164,6.2164,6.2164,7.7567,3096.6,1.6675
2014-03-31,6.2164,6.2164,6.2164,6.2164,6.2164,7.7567,3096.6,1.6675
2014-04-01,6.2064,6.2064,6.2064,6.2064,6.2064,7.7568,3096.6,1.6639
2014-04-02,6.2054,6.2054,6.2054,6.2054,6.2054,7.7561,3096.6,1.6634
2014-04-03,6.2102,6.2102,6.2102,6.2102,6.2102,7.7568,3096.6,1.6583
2014-04-04,6.2118,6.2118,6.2118,6.2118,6.2118,7.7566,3096.6,1.6594
2014-04-05,6.2118,6.2118,6.2118,6.2118,6.2118,7.7548,3096.6,1.6616
2014-04-06,6.2118,6.2118,6.2118,6.2118,6.2118,7.7548,3096.6,1.6616
2014-04-07,6.2118,6.2118,6.2118,6.2118,6.2118,7.7548,3096.6,1.6616
2014-04-08,6.1966,6.1966,6.1966,6.1966,6.1966,7.7544,3096.6,1.6743
2014-04-09,6.2003,6.2003,6.2003,6.2003,6.2003,7.7533,3096.6,1.6751
2014-04-10,6.2123,6.2123,6.2123,6.2123,6.2123,7.7527,3096.6,1.6781
2014-04-11,6.2111,6.2111,6.2111,6.2111,6.2111,7.7525,3096.6,1.6736
2014-04-12,6.2186,6.2186,6.2186,6.2186,6.2186,7.7533,3096.6,1.6741
2014-04-13,6.2186,6.2186,6.2186,6.2186,6.2186,7.7533,3096.6,1.6741
2014-04-14,6.2186,6.2186,6.2186,6.2186,6.2186,7.7533,3096.6,1.6741
2014-04-15,6.2215,6.2215,6.2215,6.2215,6.2215,7.7539,3096.6,1.6725
2014-04-16,6.2204,6.2204,6.2204,6.2204,6.2204,7.7546,3096.6,1.6794
2014-04-17,6.2188,6.2188,6.2188,6.2188,6.2188,7.7542,3096.6,1.6809
2014-04-18,6.224,6.224,6.224,6.224,6.224,7.7539,3096.6,1.6792
2014-04-19,6.2269,6.2269,6.2269,6.2269,6.2269,7.7535,3096.6,1.6792
2014-04-20,6.2269,6.2269,6.2269,6.2269,6.2269,7.7535,3096.6,1.6792
2014-04-21,6.2269,6.2269,6.2269,6.2269,6.2269,7.7535,3096.6,1.6792
2014-04-22,6.2373,6.2373,6.2373,6.2373,6.2373,7.7517,3096.6,1.6833
2014-04-23,6.2374,6.2374,6.2374,6.2374,6.2374,7.7529,3096.6,1.6768
2014-04-24,6.2484,6.2484,6.2484,6.2484,6.2484,7.7531,3096.6,1.6797
2014-04-25,6.2534,6.2534,6.2534,6.2534,6.2534,7.7533,3096.6,1.681
2014-04-26,6.252,6.252,6.252,6.252,6.252,7.7532,3096.6,1.6812
2014-04-27,6.252,6.252,6.252,6.252,6.252,7.7532,3096.6,1.6812
2014-04-28,6.252,6.252,6.252,6.252,6.252,7.7532,3096.6,1.6812
2014-04-29,6.2578,6.2578,6.2578,6.2578,6.2578,7.7535,3096.6,1.6829
2014-04-30,6.2591,6.2591,6.2591,6.2591,6.2591,7.7527,3096.6,1.6883
2014-05-01,6.2591,6.2591,6.2591,6.2591,6.2591,7.7528,3096.6,1.69
2014-05-02,6.2591,6.2591,6.2591,6.2591,6.2591,7.753,3096.6,1.6865
2014-05-03,6.2453,6.2453,6.2453,6.2453,6.2453,7.7522,3096.6,1.687
2014-05-04,6.2453,6.2453,6.2453,6.2453,6.2453,7.7522,3096.6,1.687
2014-05-05,6.2453,6.2453,6.2453,6.2453,6.2453,7.7522,3096.6,1.687
2014-05-06,6.2255,6.2255,6.2255,6.2255,6.2255,7.7519,3096.6,1.6976
2014-05-07,6.2349,6.2349,6.2349,6.2349,6.2349,7.7519,3096.6,1.6964
2014-05-08,6.2272,6.2272,6.2272,6.2272,6.2272,7.7516,3096.6,1.6944
2014-05-09,6.227,6.227,6.227,6.227,6.227,7.7514,3096.6,1.6849
2014-05-10,6.2364,6.2364,6.2364,6.2364,6.2364,7.7517,3096.6,1.6871
2014-05-11,6.2364,6.2364,6.2364,6.2364,6.2364,7.7517,3096.6,1.6871
2014-05-12,6.2364,6.2364,6.2364,6.2364,6.2364,7.7517,3096.6,1.6871
2014-05-13,6.2283,6.2283,6.2283,6.2283,6.2283,7.7518,3096.6,1.6838
2014-05-14,6.2282,6.2282,6.2282,6.2282,6.2282,7.7517,3096.6,1.6784
2014-05-15,6.2291,6.2291,6.2291,6.2291,6.2291,7.7518,3096.6,1.6791
2014-05-16,6.2327,6.2327,6.2327,6.2327,6.2327,7.752,3096.6,1.6827
2014-05-17,6.2368,6.2368,6.2368,6.2368,6.2368,7.7519,3096.6,1.6822
2014-05-18,6.2368,6.2368,6.2368,6.2368,6.2368,7.7519,3096.6,1.6822
2014-05-19,6.2368,6.2368,6.2368,6.2368,6.2368,7.7519,3096.6,1.6822
2014-05-20,6.2377,6.2377,6.2377,6.2377,6.2377,7.7524,3096.6,1.6847
2014-05-21,6.2335,6.2335,6.2335,6.2335,6.2335,7.7527,3096.6,1.6869
2014-05-22,6.2348,6.2348,6.2348,6.2348,6.2348,7.7535,3096.6,1.6859
2014-05-23,6.2363,6.2363,6.2363,6.2363,6.2363,7.7532,3096.6,1.6822
2014-05-24,6.2363,6.2363,6.2363,6.2363,6.2363,7.7532,3096.6,1.6822
2014-05-25,6.2363,6.2363,6.2363,6.2363,6.2363,7.7532,3096.6,1.6822
2014-05-26,6.2363,6.2363,6.2363,6.2363,6.2363,7.7532,3096.6,1.6822
2014-05-27,6.2471,6.2471,6.2471,6.2471,6.2471,7.7531,3096.6,1.68
2014-05-28,6.2535,6.2535,6.2535,6.2535,6.2535,7.7527,3096.6,1.6709
2014-05-29,6.2375,6.2375,6.2375,6.2375,6.2375,7.7527,3096.6,1.6719
2014-05-30,6.2471,6.2471,6.2471,6.2471,6.2471,7.7523,3096.6,1.6764
2014-05-31,6.2471,6.2471,6.2471,6.2471,6.2471,7.7537,3096.6,1.6756
2014-06-01,6.2471,6.2471,6.2471,6.2471,6.2471,7.7537,3096.6,1.6756
2014-06-02,6.2471,6.2471,6.2471,6.2471,6.2471,7.7537,3096.6,1.6756
2014-06-03,6.2536,6.2536,6.2536,6.2536,6.2536,7.7527,3096.6,1.6753
2014-06-04,6.2494,6.2494,6.2494,6.2494,6.2494,7.7527,3096.6,1.6747
2014-06-05,6.2548,6.2548,6.2548,6.2548,6.2548,7.7525,3096.6,1.6796
2014-06-06,6.2498,6.2498,6.2498,6.2498,6.2498,7.7524,3096.6,1.6794
2014-06-07,6.2397,6.2397,6.2397,6.2397,6.2397,7.7511,3096.6,1.6798
2014-06-08,6.2397,6.2397,6.2397,6.2397,6.2397,7.7511,3096.6,1.6798
2014-06-09,6.2397,6.2397,6.2397,6.2397,6.2397,7.7511,3096.6,1.6798
2014-06-10,6.224,6.224,6.224,6.224,6.224,7.7514,3096.6,1.6753
2014-06-11,6.2277,6.2277,6.2277,6.2277,6.2277,7.7516,3096.6,1.6795
2014-06-12,6.2175,6.2175,6.2175,6.2175,6.2175,7.7511,3096.6,1.6853
2014-06-13,6.209,6.209,6.209,6.209,6.209,7.7515,3096.6,1.6953
2014-06-14,6.225,6.225,6.225,6.225,6.225,7.751,3096.6,1.6988
2014-06-15,6.225,6.225,6.225,6.225,6.225,7.751,3096.6,1.6988
2014-06-16,6.225,6.225,6.225,6.225,6.225,7.751,3096.6,1.6988
2014-06-17,6.2263,6.2263,6.2263,6.2263,6.2263,7.7514,3096.6,1.6965
2014-06-18,6.2309,6.2309,6.2309,6.2309,6.2309,7.7513,3096.6,1.6951
2014-06-19,6.2287,6.2287,6.2287,6.2287,6.2287,7.7504,3096.6,1.7046
2014-06-20,6.224,6.224,6.224,6.224,6.224,7.7514,3096.6,1.7014
2014-06-21,6.225,6.225,6.225,6.225,6.225,7.7507,3096.6,1.701
